data_subject_id,dataset,label,node,record_text,created_at,value,owner_email
MNI002486,mnist,8,TAS,mnist sample record 8,2024-02-07,-0.7372,user6016@example.com
MNI013044,mnist,1,NT,mnist sample record 1,2024-12-03,-1.8535,user2675@example.com
MNI001714,mnist,4,VIC,mnist sample record 4,2024-06-24,-0.1437,user38766@example.com
MNI011652,mnist,4,NSW,mnist sample record 4,2024-09-07,-0.5875,user14592@example.com
MNI014897,mnist,0,NT,mnist sample record 0,2024-05-24,0.2832,user34866@example.com
MNI012211,mnist,1,TAS,mnist sample record 1,2024-03-11,-0.5134,user10174@example.com
MNI007618,mnist,8,VIC,mnist sample record 8,2024-07-22,0.839,user17335@example.com
MNI012192,mnist,0,TAS,mnist sample record 0,2024-08-20,-1.1251,user9017@example.com
MNI007058,mnist,7,SA,mnist sample record 7,2024-07-16,-0.056,user7386@example.com
MNI012675,mnist,3,ACT,mnist sample record 3,2024-08-10,-0.5266,user3514@example.com
MNI011568,mnist,0,NT,mnist sample record 0,2024-04-12,0.612,user31786@example.com
MNI013458,mnist,2,NT,mnist sample record 2,2024-02-20,-0.6315,user32987@example.com
MNI003222,mnist,9,NT,mnist sample record 9,2024-02-09,-2.2923,user10775@example.com
MNI012964,mnist,4,TAS,mnist sample record 4,2024-02-07,-0.0799,user15040@example.com
MNI014814,mnist,4,NSW,mnist sample record 4,2024-03-16,0.1416,user33962@example.com
MNI003918,mnist,0,QLD,mnist sample record 0,2024-06-04,-0.0378,user3693@example.com
MNI012712,mnist,4,QLD,mnist sampleurecord 4,2024-11-07,0.1167,user36599@examjle.com
MNI008083,mnist,8,QLD,mnist sample record 8,2024-04-10,1.2502,user6456@example.com
MNI011022,mnist,5,ACT,mnist sample record 5,2024-03-09,-0.7212,user26658@example.com
MNI007033,mnist,1,NSW,mnist sample record 1,2024-06-11,0.5005,user1968@example.com
MNI007638,mnist,2,TAS,mnist sample record 2,2024-08-19,1.0366,user31877@example.com
MNI009238,mnist,1,NSW,mnist sample record 1,2024-02-22,-1.013,user14374@example.com
MNI012608,mnist,0,VIC,mnist sample record 0,2024-04-16,-0.9512,user29549@example.com
MNI007196,mnist,3,QLD,mnist sample record 3,2024-09-23,1.21,user36895@example.com
MNI001680,mnist,3,TAS,mnist sample record 3,2024-08-13,1.2609,user35251@example.com
MNI012639,mnist,2,ACT,mnist sample record 2,2024-12-07,-0.3298,user19484@example.com
MNI003691,mnist,1,SA,mnist sample record 1,2024-08-04,0.5631,user34806@example.com
MNI006949,mnist,1,NT,mnist sample record 1,2024-12-14,-0.0004,user25172@example.com
MNI000702,mnist,8,TAS,mnist sample record 8,2024-01-31,-0.7807,user38626@example.com
MNI005212,mnist,2,WA,mnist sample record 2,2024-08-04,0.2612,user32817@example.com
MNI013827,mnist,0,ACT,mnist sample record 0,2024-01-29,-1.0393,user31823@example.com
MNI005121,mnist,4,QLD,mnist sample record 4,2024-08-07,0.4282,user37414@example.com
MNI011773,mnist,2,VIC,mnist sample record 2,2024-01-02,-0.3624,user30506@example.com
MNI012851,mnist,9,VIC,mnist sample record 9,2024-02-06,-0.3206,user37429@example.com
MNI003781,mnist,3,SA,mnist sample record 3,2024-12-16,-0.9054,user35799@example.com
MNI006257,mnist,8,ACT,mnist sample record 8,2024-08-08,-1.2144,user36669@example.com
MNI008468,mnist,4,VIC,mnist sample record 4,2024-08-08,-0.8244,user9877@example.com
MNI003595,mnist,9,ACT,mnist sample record 9,2024-03-06,-0.7452,user36719@example.com
MNI014558,mnist,2,WA,mnist sample record 2,2024-10-03,0.3477,user4461@example.com
MNI003912,mnist,2,ACT,mnist sample record 2,2024-07-07,-2.2413,user36362@example.com
MNI006273,mnist,3,SA,mnist sample record 3,2024-05-26,0.6106,user6652@example.com
MNI001977,mnist,0,VIC,mnist sample record 0,2024-10-13,-0.5482,user5132@example.com
MNI014664,mnist,3,VIC,mnist sample record 3,2024-07-12,0.1801,user13809@example.com
MNI012151,mnist,1,QLD,mnist sample record 1,2024-03-31,-0.9141,user6838@example.com
MNI001799,mnist,4,WA,mnist sample record 4,2024-11-21,-0.1031,user9980@example.com
MNI003621,mnist,9,NSW,mnist sample record 9,2024-10-03,-0.4466,user1278@example.com
MNI005382,mnist,5,SA,mnist sample record 5,2024-09-03,-0.5886,user4822@example.com
MNI014307,mnist,6,QLD,mnist sample record 6,2024-02-18,1.2754,user4021@example.com
MNI000177,mnist,8,WA,mnist sample record 8,2024-01-24,-0.2917,user27750@example.com
MNI013695,mnist,2,QLD,dnist sample record 2,2024-08-12,-1.5173,jser10356@example.com
MNI012323,mnist,9,WA,mnist sample record 9,2024-03-10,1.5341,user11828@example.com
MNI002903,mnist,6,VIC,mnist sample record 6,2024-10-26,0.4,user26523@example.com
MNI011844,mnist,5,NSW,mnist sample record 5,2024-10-03,-0.7436,user28781@example.com
MNI003009,mnist,8,TAS,mnist sample record 8,2024-04-03,-0.2364,user24562@example.com
MNI002342,mnist,9,QLD,mnist sample record 9,2024-12-17,-1.0746,user34580@example.com
MNI014680,mnist,7,NSW,mnist sample record 7,2024-09-02,0.0476,user37409@example.com
MNI007872,mnist,0,TAS,mnist sample record 0,2024-02-07,-0.6246,user10079@example.com
MNI014738,mnist,4,TAS,mnist sample record 4,2024-02-11,0.19,user28300@example.com
MNI005902,mnist,8,NSW,mnist sample record 8,2024-09-30,0.6463,user2661@example.com
MNI006685,mnist,6,VIC,mnist sample record 6,2024-01-04,1.0883,user39095@example.com
MNI005096,mnist,8,VIC,mnist sample record 8,2024-08-06,1.0574,user6553@example.com
MNI014552,mnist,8,WA,mnist sample record 8,2024-11-15,-1.0711,user3356@example.com
MNI002434,mnist,4,WA,mnist sample record 4,2024-08-11,-2.1529,user391@example.com
MNI012187,mnist,0,NT,mnist sample record 0,2024-11-06,-0.4345,user31583@example.com
MNI007222,mnist,8,SA,mnist sample record 8,2024-05-22,0.8865,user36255@example.com
MNI012490,mnist,8,NT,mnist sample record 8,2024-05-22,1.7555,user566@example.com
MNI010706,mnist,5,VIC,mnist sample record 5,2024-02-12,2.0219,user13476@example.com
MNI009654,mnist,9,NT,mnist sample record 9,2024-09-15,-0.1602,user22484@example.com
MNI004980,mnist,1,SA,mnist sample record 1,2024-04-10,-1.5458,user7430@example.com
MNI004352,mnist,8,NT,mnist sample record 8,2024-02-14,0.8568,user11572@example.com
MNI002099,mnist,2,ACT,mnist sample record 2,2024-03-28,0.6896,user23929@example.com
MNI013343,mnist,9,ACT,mnist sample record 9,2024-01-15,-0.2371,user30776@example.com
MNI012099,mnist,0,WA,mnist sample record 0,2024-10-06,-0.3801,user10471@example.com
MNI013907,mnist,4,VIC,mnist sample record 4,2024-05-21,-1.1519,user10850@example.com
MNI002543,mnist,9,SA,mnist sample record 9,2024-12-26,-1.7342,user31689@example.com
MNI002687,mnist,2,ACT,mnist sample record 2,2024-04-22,0.0231,user2839@example.com
MNI014686,mnist,0,VIC,mnist sample record 0,2024-06-23,-0.2072,user23938@example.com
MNI005940,mnist,7,QLD,mnist sample record 7,2024-10-10,-0.7797,user13074@example.com
MNI014112,mnist,5,WA,mnist sample record 5,2024-01-02,1.5216,user16139@example.com
MNI009114,mnist,7,NSW,mnist sample record 7,2024-09-28,-0.2571,user26095@example.com
MNI006159,mnist,4,TAS,mnist sample record 4,2024-09-10,-0.7135,user38992@example.com
MNI010104,mnist,2,SA,mnist sample record 2,2024-09-05,-1.236,user4988@example.com
MNI002920,mnist,4,NT,mnist sample record 4,2024-09-27,0.4192,user10876@example.com
MNI012068,mnist,5,VIC,mnist sample record 5,2024-08-27,0.3716,user11760@example.com
MNI014434,mnist,6,QLD,mnist sample record 6,2024-10-27,0.0887,user18382@example.com
MNI013109,mnist,1,NSW,mnist sample record 1,2024-01-12,-0.027,user7273@example.com
MNI000823,mnist,5,NSW,mnist sample record 5,2024-08-23,-1.1848,user24376@example.com
MNI007263,mnist,4,NT,mnist sample record 4,2024-07-04,-1.5097,user34685@example.com
MNI002654,mnist,0,SA,mnist sample record 0,2024-05-02,-1.3837,user38268@example.com
MNI006475,mnist,1,VIC,mnist sample record 1,2024-05-08,-0.6535,user24117@example.com
MNI009557,mnist,5,NSW,mnist sample record 5,2024-08-09,0.5139,user31135@example.com
MNI012296,mnist,2,VIC,mnist sample record 2,2024-05-29,-1.5036,user6065@example.com
MNI010836,mnist,8,SA,mnist sample record 8,2024-04-16,1.4515,user4400@example.com
MNI003971,mnist,7,VIC,mnist sample record 7,2024-12-25,-0.2856,user16315@example.com
MNI007742,mnist,5,QLD,mnist sample record 5,2024-06-21,1.254,user16040@example.com
MNI010094,mnist,7,TAS,mnist sample record 7,2024-02-26,-0.1676,user7304@example.com
MNI003559,mnist,4,ACT,mnist sample record 4,2024-09-23,1.7527,user36049@example.com
MNI002532,mnist,8,WA,mnist sample record 8,2024-12-27,-0.1936,user30236@example.com
MNI010490,mnist,4,QLD,mnist sample record 4,2024-06-28,-0.7958,user38683@example.com
MNI000567,mnist,6,VIC,mnist sample record 6,2024-02-17,-0.8522,user6680@example.com
MNI010062,mnist,1,QLD,mnist sample record 1,2024-06-27,0.3217,user37366@example.com
MNI006621,mnist,1,ACT,mnist sample record 1,2024-02-25,-0.6119,user25400@example.com
MNI002293,mnist,6,VIC,mnist sample record 6,2024-02-24,-1.1492,user5360@example.com
MNI006692,mnist,0,NSW,mnist sample record 0,2024-06-11,0.0168,user21579@example.com
MNI003308,mnist,5,TAS,mnist sample record 5,2024-01-06,0.0251,user14897@example.com
MNI005099,mnist,8,VIC,mnist sample record 8,2024-02-07,-0.3122,user18185@example.com
MNI013184,mnist,3,NT,mnist sample record 3,2024-02-02,-0.4997,user6552@example.com
MNI000394,mnist,5,VIC,mnist sample record 5,2024-01-24,-0.4286,user28217@example.com
MNI010287,mnist,0,SA,mnist sample record 0,2024-12-11,0.9821,user21137@example.com
MNI009903,mnist,9,SA,mnist sample record 9,2024-05-19,0.4261,user14212@example.com
MNI002885,mnist,9,TAS,mnist sample record 9,2024-08-04,0.5982,user19725@example.com
MNI008063,mnist,2,NT,mnist sample record 2,2024-02-03,0.9697,user19171@example.com
MNI005202,mnist,4,NT,mnist sample record 4,2024-11-25,-0.9801,user31650@example.com
MNI010165,mnist,6,SA,mnist sample record 6,2024-07-28,0.1636,user21227@example.com
MNI002073,mnist,5,ACT,mnist sample record 5,2024-12-06,-0.8353,user21568@example.com
MNI010848,mnist,1,QLD,mnist sample record 1,2024-08-02,-0.3427,user12115@example.com
MNI002499,mnist,3,ACT,mnist sample record 3,2024-12-28,0.9523,user30190@example.com
MNI013263,mnist,9,TAS,mnist sample record 9,2024-10-23,-0.1366,user15647@example.com
MNI004733,mnist,7,QLD,mnist sample record 7,2024-06-26,1.4318,user9433@example.com
MNI014484,mnist,4,WA,mnist sample record 4,2024-11-17,0.9995,user39225@example.com
MNI013705,mnist,5,ACT,mnist sample record 5,2024-08-09,-0.1874,user12699@example.com
MNI008966,mnist,4,VIC,mnist sample record 4,2024-10-21,1.7479,user20733@example.com
MNI000637,mnist,7,WA,mnist sample record 7,2024-02-19,0.6355,user12297@example.com
MNI003429,mnist,8,WA,mnist sample record 8,2024-03-01,-1.5137,user28429@example.com
MNI010371,mnist,5,QLD,mnist sample record 5,2024-07-05,-1.6152,user11177@example.com
MNI001051,mnist,8,NSW,mnist sample record 8,2024-11-11,1.3942,user20916@example.com
MNI002889,mnist,8,NT,mnist sample record 8,2024-09-26,-0.9345,user24316@example.com
MNI001670,mnist,0,NT,mnist sample record 0,2024-12-24,0.9651,user3985@example.com
MNI003274,mnist,2,NSW,mnist sample record 2,2024-01-27,0.1877,user31190@example.com
MNI000586,mnist,2,WA,mnist sample record 2,2024-12-05,0.7982,user1935@example.com
MNI003076,mnist,6,NSW,mrist sample record 6,2024-08-02,-1.4925,user9n29@example.com
MNI000863,mnist,3,TAS,mnist sample record 3,2024-11-05,-0.0167,user27313@example.com
MNI011595,mnist,8,QLD,mnist sample record 8,2024-04-18,1.1229,user32537@example.com
MNI009376,mnist,7,WA,mnist sample record 7,2024-09-10,-0.4775,user23074@example.com
MNI014875,mnist,4,VIC,mnist sample recorl 4,2024-08-01,0.1253,user33541@examplc.com
MNI004585,mnist,9,QLD,mnist sample record 9,2024-11-15,1.1847,user32430@example.com
MNI014383,mnist,0,NT,mnist sample record 0,2024-04-13,1.3492,user35073@example.com
MNI001658,mnist,2,VIC,mnist sample record 2,2024-11-14,-0.4736,user18091@example.com
MNI011664,mnist,4,SA,mnist sample record 4,2024-02-26,0.6345,user37234@example.com
MNI005103,mnist,6,QLD,mnisw sample record 6,2024-07-14,-0.2461,user23657@gxample.com
MNI007143,mnist,8,SA,mnist sample record 8,2024-08-09,1.8618,user16300@example.com
MNI013296,mnist,6,ACT,mnist sample record 6,2024-12-02,-0.312,user7518@example.com
MNI009042,mnist,0,SA,mnist sample record 0,2024-02-14,0.1144,user29376@example.com
MNI001297,mnist,5,TAS,mnist sample record 5,2024-11-01,-1.7197,user28604@example.com
MNI008976,mnist,3,SA,mnist sample record 3,2024-07-18,0.7893,user10535@example.com
MNI002943,mnist,8,SA,mnist sample record 8,2024-04-24,-1.3025,user2894@example.com
MNI002698,mnist,9,SA,mnist sample record 9,2024-05-02,0.6444,user14344@example.com
MNI010352,mnist,7,NT,mnist sample record 7,2024-02-28,-1.2367,user31589@example.com
MNI014582,mnist,0,SA,mnist sample record 0,2024-02-05,0.2212,user12284@example.com
MNI011067,mnist,9,VIC,mnist sample record 9,2024-05-02,-0.0735,user24069@example.com
MNI001144,mnist,2,TAS,mnist sample record 2,2024-05-04,0.3702,user39827@example.com
MNI003364,mnist,6,NT,mnist sample record 6,2024-11-23,0.0893,user8210@example.com
MNI013639,mnist,5,NT,mnist sample record 5,2024-12-13,0.47,user10658@example.com
MNI009839,mnist,6,VIC,mnist sample record 6,2024-12-12,-0.6346,user13315@example.com
MNI000160,mnist,3,ACT,mnist sample record 3,2024-03-24,0.1646,user38487@example.com
MNI006960,mnist,7,QLD,mnist sample record 7,2024-01-19,-0.1324,user607@example.com
MNI000506,mnist,9,WA,mnist sample record 9,2024-01-24,1.233,user32680@example.com
MNI002493,mnist,8,NT,mnist sample record 8,2024-07-19,0.2949,user10145@example.com
MNI005437,mnist,5,SA,mnist sample record 5,2024-09-18,0.8482,user12115@example.com
MNI011630,mnist,8,WA,mnist sample record 8,2024-06-01,0.9726,user35659@example.com
MNI004377,mnist,6,NSW,mnist sample record 6,2024-04-19,-1.7573,user32022@example.com
MNI000369,mnist,3,WA,mnist sample record 3,2024-12-07,-2.4695,user24387@example.com
MNI012644,mnist,0,TAS,mnist sample record 0,2024-09-22,0.2406,user22073@example.com
MNI009115,mnist,2,NT,mnist sample record 2,2024-08-14,-0.186,user11532@example.com
MNI004125,mnist,8,QLD,mnist sample record 8,2024-07-26,1.3225,user29592@example.com
MNI013185,mnist,0,NSW,mnist sample record 0,2024-11-05,-0.9429,user13164@example.com
MNI011525,mnist,4,SA,mnist sample record 4,2024-10-28,-0.2202,user7717@example.com
MNI009761,mnist,0,NSW,mnist sample record 0,2024-05-30,-0.765,user39039@example.com
MNI012638,mnist,2,TAS,mnist sample record 2,2024-10-04,0.7384,user19535@example.com
MNI007072,mnist,8,NSW,mnist sample record 8,2024-01-09,-0.3115,user21229@example.com
MNI010878,mnist,0,NSW,mnist sample record 0,2024-01-29,0.4758,user8382@example.com
MNI013813,mnist,9,NSW,mnist sample record 9,2024-05-21,1.9046,user28944@example.com
MNI004694,mnist,4,WA,mnist sample record 4,2024-03-23,0.4938,user33145@example.com
MNI012923,mnist,1,NT,mnist sample record 1,2024-01-06,-0.7886,user39963@example.com
MNI003569,mnist,9,NT,mnist sample record 9,2024-09-12,0.6067,user12196@example.com
MNI001300,mnist,9,ACT,mnist sample record 9,2024-09-19,-0.6749,user39581@example.com
MNI009297,mnist,8,NT,mnist sample record 8,2024-01-04,-0.7961,user13616@example.com
MNI010495,mnist,3,ACT,mnist sample record 3,2024-10-06,-0.5189,user3562@example.com
MNI014468,mnist,0,NSW,mnist sample record 0,2024-05-21,0.3622,user16606@example.com
MNI011226,mnist,3,VIC,mnist sample record 3,2024-07-25,-1.3863,user4932@example.com
MNI007461,mnist,0,NT,mnist sample record 0,2024-01-01,1.4517,user29158@example.com
MNI013497,mnist,8,NT,mnist sample record 8,2024-03-23,0.4591,user34015@example.com
MNI005814,mnist,5,ACT,mnist sample record 5,2024-10-15,0.4231,user15240@example.com
MNI010885,mnist,6,ACT,mnist sample record 6,2024-01-12,-0.3844,user5462@example.com
MNI000829,mnist,5,NSW,mnist sample record 5,2024-05-15,-0.5884,user25935@example.com
MNI007890,mnist,5,SA,mnist sample record 5,2024-10-30,0.6024,user23331@example.com
MNI012963,mnist,9,WA,mnist sample record 9,2024-05-07,-0.0833,user28623@example.com
MNI002757,mnist,0,ACT,mnist sample record 0,2024-04-14,1.0073,user19060@example.com
MNI002251,mnist,0,VIC,mnist sample record 0,2024-05-16,-0.2005,user2836@example.com
MNI013277,mnist,0,WA,mnist sample record 0,2024-06-03,1.4707,user39945@example.com
MNI004420,mnist,6,NSW,mnist sample reqord 6,2024-01-14,-0.7493,user35009@example.com
MNI013811,mnist,0,NT,mnist sample record 0,2024-09-21,-1.2213,user24261@example.com
MNI004756,mnist,7,WA,mnist sample record 7,2024-12-20,-1.1016,user7064@example.com
MNI004636,mnist,1,ACT,mnist sample record 1,2024-09-03,-0.1118,user38530@example.com
MNI014523,mnist,1,QLD,mnist sample record 1,2024-04-23,-0.2493,user30809@example.com
MNI005459,mnist,0,NT,mnist sample record 0,2024-06-12,-1.2142,user25944@example.com
MNI001067,mnist,9,SA,mnist sample record 9,2024-02-09,-0.8044,user31939@example.com
MNI003103,mnist,5,TAS,mnist sample record 5,2024-02-26,0.1834,user38124@example.com
MNI007789,mnist,1,ACT,mnist sample record 1,2024-12-05,1.4608,user35150@example.com
MNI014665,mnist,4,ACT,mnist sample record 4,2024-11-28,1.3478,user19520@example.com
MNI011290,mnist,9,SA,mnist sample record 9,2024-04-15,1.1101,user14932@example.com
MNI005192,mnist,7,NT,mnist sample record 7,2024-01-01,-0.1393,user7688@example.com
MNI008512,mnist,0,SA,mnist sample record 0,2024-06-06,-0.5705,user340o@example.com
MNI001422,mnist,4,NSW,mnist sample record 4,2024-07-02,-1.1795,user28849@example.com
MNI011550,mnist,4,SA,mnist sample record 4,2024-10-13,-0.2552,user6813@example.com
MNI005506,mnist,8,NT,mniot sample record 8,2024-05-03,-0.6303,user24952@example.com
MNI011728,mnist,1,ACT,mnist sample record 1,2024-12-24,-0.0169,user14508@example.com
MNI004835,mnist,3,QLD,mnist sample record 3,2024-08-19,0.736,user14879@example.com
MNI004880,mnist,3,QLD,mnist sample record 3,2024-10-23,-1.7049,user20547@example.com
MNI000896,mnist,8,WA,mnist sample record 8,2024-07-15,0.5648,user24954@example.com
MNI013496,mnist,5,ACT,mnist sample record 5,2024-02-28,-0.2582,user37964@example.com
MNI014653,mnist,4,ACT,mnist sample record 4,2024-04-23,-0.3337,user5269@example.com
MNI010185,mnist,5,VIC,mnist sample record 5,2024-10-15,0.4081,user28807@example.com
MNI012496,mnist,1,QLD,mnist sample record 1,2024-08-30,0.1881,user29676@example.com
MNI004740,mnist,6,NT,mnist sample record 6,2024-10-27,0.1517,user22250@example.com
MNI014501,mnist,0,SA,mnist sample record 0,2024-05-30,-0.1195,user18836@example.com
MNI003226,mnist,9,SA,mnist sample record 9,2024-10-27,0.6484,user11111@example.com
MNI005967,mnist,0,WA,mnist sample record 0,2024-02-19,-0.0176,user17002@example.com
MNI005621,mnist,6,QLD,mnist sample record 6,2024-09-28,0.0616,user12374@example.com
MNI005023,mnist,5,SA,mnist sample record 5,2024-08-07,0.0922,user12103@example.com
MNI009437,mnist,1,WA,mnist sample recnrd 1,2024-03-16,-0.2565,user12897@example.com
MNI004826,mnist,9,SA,mnist sample record 9,2024-02-22,-0.7685,user28705@example.com
MNI005349,mnist,2,ACT,mnist sample record 2,2024-07-09,0.5179,user12889@example.com
MNI005498,mnist,7,NT,mnist sample record 7,2024-03-03,0.6185,user36272@example.com
MNI007627,mnist,0,SA,mnist sample record 0,2024-06-28,-0.8136,user25618@example.com
MNI010410,mnist,5,VIC,mnist sample record 5,2024-02-23,0.4184,user29738@example.com
MNI012786,mnist,2,VIC,mnist sample record 2,2024-09-29,-2.1319,user25097@example.com
MNI004217,mnist,1,QLD,mnist sample record 1,2024-05-25,-0.8756,user18706@example.com
MNI004780,mnist,1,VIC,mnist sample record 1,2024-07-08,-0.9956,user36280@example.com
MNI008783,mnist,1,NT,mnist sample record 1,2024-07-07,1.429,user39664@example.com
MNI007235,mnist,4,NSW,mnist sample record 4,2024-11-02,-0.5614,user4902@example.com
MNI013200,mnist,6,ACT,mnist sample record 6,2024-01-28,1.2283,user9481@example.com
MNI003224,mnist,9,ACT,mnist sample record 9,2024-02-05,0.2023,user17468@example.com
MNI010074,mnist,8,WA,mnist sample record 8,2024-01-08,0.513,user4198@example.com
MNI009081,mnist,2,SA,mnist sample record 2,2024-11-23,1.2955,user28347@example.com
MNI004873,mnist,0,NSW,mnist sample record 0,2024-05-14,1.4468,user24917@example.com
MNI004630,mnist,6,TAS,mnist sample record 6,2024-02-01,1.9924,user16644@example.com
MNI014687,mnist,9,SA,mnist sample record 9,2024-05-12,1.3301,user1950@example.com
MNI001522,mnist,3,NSW,mnist sample record 3,2024-12-29,1.7155,user342@example.com
MNI013138,mnist,6,WA,mnist sample record 6,2024-10-03,-0.4006,user9933@example.com
MNI002669,mnist,3,WA,mnist sample record 3,2024-06-18,-1.9455,user25801@example.com
MNI006071,mnist,6,WA,mnist sample record 6,2024-01-24,-0.4365,user21887@example.com
MNI001285,mnist,0,ACT,mnist sample record 0,2024-12-12,0.7828,user3889@example.com
MNI011560,mnist,9,NSW,mnist sample record 9,2024-12-23,-0.2369,user28332@example.com
MNI005364,mnist,9,TAS,mnist sample record 9,2024-12-18,-0.5294,user5156@example.com
MNI001374,mnist,4,VIC,mnist sample record 4,2024-07-18,-0.0547,user37139@example.com
MNI013205,mnist,8,NSW,mnist sample record 8,2024-08-25,1.8691,user25529@example.com
MNI010628,mnist,2,WA,mnist sample record 2,2024-08-23,1.5563,user1707@example.com
MNI014958,mnist,0,VIC,mnist sample record 0,2024-11-12,1.0917,user7514@example.com
MNI007088,mnist,4,WA,mnist sample record 4,2024-12-14,-0.5338,user5331@example.com
MNI007333,mnist,6,WA,mnist sample record 6,2024-12-12,0.7096,user25021@example.com
MNI003110,mnist,8,WA,mnist sample record 8,2024-04-22,0.2068,user9991@example.com
MNI006193,mnist,0,ACT,mnist sample record 0,2024-04-12,-1.9522,user28145@example.com
MNI013667,mnist,9,VIC,mnist sample record 9,2024-11-10,0.9809,user39993@example.com
MNI001214,mnist,5,TAS,mnist sample record 5,2024-09-03,-1.1393,user36825@example.com
MNI007718,mnist,2,ACT,mnist sample record 2,2024-10-18,-0.6633,user5578@example.com
MNI000302,mnist,5,NT,mnist sample record 5,2024-05-06,1.4495,user28684@example.com
MNI003201,mnist,3,QLD,mnist sample record 3,2024-08-07,-0.1299,user4607@example.com
MNI007006,mnist,4,QLD,mnist sample record 4,2024-08-18,-0.1604,user35579@example.com
MNI005981,mnist,6,QLD,mnist sample record 6,2024-12-28,0.5798,user33791@example.com
MNI012241,mnist,5,VIC,mnist sample record 5,2024-08-21,2.006,user26979@example.com
MNI008671,mnist,3,ACT,mnist sample record 3,2024-11-13,-0.9229,user15791@example.com
MNI002205,mnist,3,WA,mnist sample record 3,2024-05-18,-0.1207,user13958@example.com
MNI013739,mnist,7,ACT,mnist sample record 7,2024-08-18,0.3146,user26276@example.com
MNI003650,mnist,8,WA,mnist sample record 8,2024-03-11,-1.3738,user32946@example.com
MNI009632,mnist,0,WA,mnist sample record 0,2024-10-15,-0.4311,user14261@example.com
MNI011454,mnist,3,VIC,mnist sample record 3,2024-12-17,0.8885,user29524@example.com
MNI013161,mnist,8,TAS,mnist sample record 8,2024-11-09,0.7964,user36287@example.com
MNI011772,mnist,5,WA,mnist sample record 5,2024-02-19,0.5287,user5420@example.com
MNI000377,mnist,3,WA,mnist sample record 3,2024-12-24,1.2226,user32378@example.com
MNI000406,mnist,6,SA,mnist sample record 6,2024-04-02,1.0613,user38060@example.com
MNI004094,mnist,6,TAS,mnist sample record 6,2024-08-27,0.5847,user37650@example.com
MNI012948,mnist,9,TAS,mnist sample record 9,2024-05-18,0.0138,user1532@example.com
MNI013383,mnist,7,NT,mnist sample record 7,2024-02-08,-0.5343,user13355@example.com
MNI011586,mnist,6,ACT,mnist sample record 6,2024-01-22,0.4444,user12304@example.com
MNI014844,mnist,3,TAS,mnist sample record 3,2024-06-24,1.0496,user38497@example.com
MNI009004,mnist,1,VIC,mnist sample record 1,2024-03-02,-0.0824,user20842@example.com
MNI001721,mnist,2,QLD,mnist sample record 2,2024-07-12,-1.2959,user8958@example.com
MNI005558,mnist,2,SA,mnist sample record 2,2024-11-27,0.0358,user15792@example.com
MNI009090,mnist,9,WA,mnist sample record 9,2024-07-10,0.7171,user33981@example.com
MNI010393,mnist,2,SA,mnist sample record 2,2024-08-07,2.3908,user38278@example.com
MNI001728,mnist,8,NT,mnist sample record 8,2024-02-15,0.2661,user7664@example.com
MNI003507,mnist,4,WA,mnist sample record 4,2024-08-02,-1.9552,user37071@example.com
MNI012066,mnist,6,VIC,mnist sample record 6,2024-10-18,0.0834,user21479@example.com
MNI004963,mnist,9,VIC,mnist sample record 9,2024-01-14,0.4756,user19738@example.com
MNI008291,mnist,6,ACT,mnist sample record 6,2024-07-03,-1.1535,user37565@example.com
MNI007791,mnist,3,QLD,mnist sample record 3,2024-02-09,-0.8646,user8282@example.com
MNI000415,mnist,5,ACT,nnist sample record 5,2024-04-23,-0.4306,user28530@example.coz
MNI003068,mnist,7,TAS,mnist samplr record 7,2024-05-28,-0.8754,uler38422@example.com
MNI014357,mnist,5,NSW,mnist sample record 5,2024-01-27,-0.1327,user28468@example.com
MNI009530,mnist,8,NT,mnist sample record 8,2024-02-28,1.1783,user24973@example.com
MNI008389,mnist,2,TAS,mnist sample record 2,2024-06-22,1.5638,user146@example.com
MNI009225,mnist,4,SA,mnist sample record 4,2024-02-04,0.4049,user16537@example.com
MNI001099,mnist,0,SA,mnist sample record 0,2024-03-19,1.5542,user35843@exmmple.com
MNI006378,mnist,4,NSW,mnist sample record 4,2024-12-08,-0.9989,user37365@example.com
MNI002981,mnist,5,QLD,mnist sample record 5,2024-06-07,-0.5516,user14231@example.com
MNI004372,mnist,0,NSW,mnist sample record 0,2024-09-17,1.7158,user33838@example.com
MNI002321,mnist,5,ACT,mnist sample record 5,2024-02-04,1.6722,user5948@example.com
MNI004085,mnist,2,QLD,mnist sampke record 2,2024-04-01,-1.5614,user35488@exampue.com
MNI005130,mnist,2,WA,mnist sample record 2,2024-01-11,1.9289,user25848@example.com
MNI001526,mnist,1,TAS,mnist sample record 1,2024-04-13,-3.5662,user19570@example.com
MNI007451,mnist,9,SA,mnist sample record 9,2024-08-26,-0.5819,user28373@example.com
MNI003734,mnist,0,TAS,mnist sample record 0,2024-08-21,-1.8654,user15697@example.com
MNI002633,mnist,6,NT,mnist sample record 6,2024-03-23,-0.0714,user17657@example.com
MNI010255,mnist,8,NT,mnist sample record 8,2024-05-17,0.9333,user16551@example.com
MNI006910,mnist,6,VIC,mnist sample record 6,2024-07-01,-1.3628,user10412@example.com
MNI012184,mnist,3,NT,mnist sample record 3,2024-09-03,0.0548,user18830@example.com
MNI013936,mnist,4,WA,mnist sample record 4,2024-02-21,-0.3733,user8727@example.com
MNI010629,mnist,0,WA,mnist sample record 0,2024-08-21,-0.7945,user32311@example.com
