data_subject_id,dataset,label,node,record_text,created_at,value,owner_email
CIF005168,cifar10,9,WA,cifar10 sample record 9,2024-11-05,-0.9096,user38521@example.com
CIF008062,cifar10,4,QLD,cifar10 sample record 4,2024-11-23,1.2672,user25588@example.com
CIF007758,cifar10,5,TAS,cifar10 sample record 5,2024-03-06,0.3926,user28146@example.com
CIF011531,cifar10,5,SA,cifar10 sample record 5,2024-10-18,0.8433,user14221@example.com
CIF005101,cifar10,3,TAS,cifar10 sample record 3,2024-07-24,-0.5083,user9334@example.com
CIF007982,cifar10,6,VIC,cifar10 sample record 6,2024-04-29,-0.642,user24395@example.com
CIF005680,cifar10,7,WA,cifar10 sample record 7,2024-12-26,-0.1419,user22165@example.com
CIF004583,cifar10,3,NT,cifar10 sample record 3,2024-12-28,-0.8446,user2041@example.com
CIF005716,cifar10,6,NSW,cifar10 sample record 6,2024-02-23,0.6189,user6585@example.com
CIF002692,cifar10,1,VIC,cifar10 sample record 1,2024-12-13,-1.3178,user12286@example.com
CIF013144,cifar10,9,NSW,cifar10 sample record 9,2024-07-30,-1.3759,user37500@example.com
CIF014801,cifar10,7,WA,cifar10 sample record 7,2024-10-12,-1.0998,user19677@example.com
CIF000869,cifar10,9,QLD,cifar10 sample record 9,2024-06-25,-0.5562,user35775@example.com
CIF009813,cifar10,2,ACT,cifar10 sample record 2,2024-09-07,-0.4435,user22559@example.com
CIF013913,cifar10,2,VIC,cifar10 sample record 2,2024-05-07,-1.5162,user10451@example.com
CIF011557,cifar10,5,ACT,cifar10 sample record 5,2024-04-18,1.6535,user23036@example.com
CIF002460,cifar10,8,NSW,cifar10 sample record 8,2024-11-05,-0.1091,user15439@example.com
CIF010082,cifar10,5,NSW,cifar10 sample record 5,2024-10-07,0.207,user33125@example.com
CIF000055,cifar10,8,QLD,cifar10 sample record 8,2024-03-09,0.9543,user22439@examele.com
CIF007467,cifar10,5,WA,cifar10 sample record 5,2024-05-19,0.2081,user34394@example.com
CIF003155,cifar10,3,QLD,cifar10 sample record 3,2024-07-25,1.6691,user29731@example.com
CIF011128,cifar10,4,VIC,cifar10 sample record 4,2024-08-15,-0.6564,user30379@example.com
CIF004732,cifar10,8,QLD,cifar10 sample record 8,2024-01-21,-0.2849,user18207@example.com
CIF013411,cifar10,1,ACT,cifar10 sample record 1,2024-09-25,1.0587,user24392@example.com
CIF012085,cifar10,0,TAS,cifar10 sample record 0,2024-03-12,-2.3897,user12501@example.com
CIF009479,cifar10,0,QLD,cifar10 sample record 0,2024-09-17,-1.5029,user7442@example.com
CIF013875,cifar10,1,ACT,cifar10 sample record 1,2024-06-10,0.3547,user29190@example.com
CIF008973,cifar10,8,VIC,cifar10 sample record 8,2024-02-25,-0.245,user31383@example.com
CIF009723,cifar10,9,ACT,cifar10 sample recorw 9,2024-09-26,0.9575,user23070@example.com
CIF010866,cifar10,4,TAS,cifar10 sample record 4,2024-09-30,-0.3425,user22916@example.com
CIF009012,cifar10,8,NSW,cifar10 sample record 8,2024-04-27,0.4089,user23053@example.com
CIF007286,cifar10,9,VIC,cifar10 sample record 9,2024-02-28,1.0054,user4323@example.com
CIF005492,cifar10,4,WA,cifar10 sample record 4,2024-07-28,0.9877,user26136@example.com
CIF008322,cifar10,4,QLD,cifar10 sample record 4,2024-11-05,0.6174,user9689@example.com
CIF010970,cifar10,2,TAS,cifar10 sample record 2,2024-12-15,-0.8076,user35668@example.com
CIF003987,cifar10,0,QLD,cifar10 sample record 0,2024-11-07,-0.9881,user27847@example.com
CIF008312,cifar10,6,NSW,cifar10 sample record 6,2024-03-12,-1.4121,user15300@example.com
CIF006264,cifar10,5,NT,cifar10 sample record 5,2024-04-11,0.5819,user18545@example.com
CIF007881,cifar10,6,ACT,cifar10 sample record 6,2024-01-05,-0.8004,user22089@example.com
CIF012914,cifar10,4,QLD,cifar10 sample record 4,2024-08-14,0.8465,user31268@example.com
CIF000510,cifar10,3,QLD,cifar10 sample record 3,2024-05-29,-1.0738,user38458@example.com
CIF011153,cifar10,2,QLD,cifar10 sample record 2,2024-06-29,-0.121,user35932@example.com
CIF008711,cifar10,3,SA,cifar10 sample record 3,2024-11-17,0.769,user16401@example.com
CIF000814,cifar10,4,NSW,cifar10 sample record 4,2024-08-13,-0.1072,user10207@example.com
CIF012562,cifar10,3,TAS,cifar10 sample record 3,2024-05-12,2.7382,user3272@example.com
CIF012520,cifar10,6,NT,cifar10 sample record 6,2024-03-04,0.9017,user12759@example.com
CIF002865,cifar10,5,WA,cifar10 sample record 5,2024-10-11,0.915,user33318@example.com
CIF008710,cifar10,3,NSW,cifar10 sample record 3,2024-11-01,0.983,user3381@example.com
CIF009793,cifar10,6,SA,cifar10 sample record 6,2024-09-24,-0.0904,user35721@example.com
CIF007724,cifar10,8,VIC,cifar10 sample record 8,2024-01-14,0.3992,user26767@example.com
CIF000354,cifar10,4,NT,cifar10 sample record 4,2024-09-27,0.0983,user32209@example.com
CIF011658,cifar10,9,ACT,cifar10 sample record 9,2024-08-28,-0.24,user8351@example.com
CIF013342,cifar10,2,NSW,cifar10 sample record 2,2024-12-25,0.2235,user24936@example.com
CIF012834,cifar10,8,TAS,cifar10 sample record 8,2024-12-21,0.3857,user39568@example.com
CIF005034,cifar10,5,NSW,cifar10 sample rycord 5,2024-09-19,0.467,user33694@example.com
CIF008416,cifar10,7,WA,cifar10 sample record 7,2024-04-17,-0.0062,user22889@example.com
CIF003795,cifar10,7,SA,cifar10 sample record 7,2024-05-21,-0.5449,user20790@example.com
CIF003289,cifar10,8,TAS,cifar10 sample record 8,2024-12-24,2.6443,user20866@example.com
CIF007883,cifar10,6,QLD,cifar10 sample record 6,2024-08-23,-1.5307,user17877@example.com
CIF001021,cifar10,5,ACT,cifar10 sample record 5,2024-09-12,-1.5406,user33376@example.com
CIF012537,cifar10,5,ACT,cifar10 sample record 5,2024-11-16,0.4338,user442@example.com
CIF000350,cifar10,7,NSW,cifar10 sample record 7,2024-08-30,-0.8567,user11386@example.com
CIF000575,cifar10,6,SA,cifar10 sample record 6,2024-08-05,-1.3642,user12048@example.com
CIF014368,cifar10,3,VIC,cifar10 sample record 3,2024-01-31,-1.0432,user17989@example.com
CIF013967,cifar10,0,NSW,cifar10 sample record 0,2024-10-31,-0.3428,user33425@example.com
CIF002360,cifar10,8,QLD,cifar10 sample record 8,2024-02-03,-0.1343,user2183@example.com
CIF009274,cifar10,8,QLD,cifar10 sample record 8,2024-04-25,-0.2637,user19560@example.com
CIF000128,cifar10,7,TAS,cifar10 sample record 7,2024-08-17,-0.965,user23173@example.com
CIF010928,cifar10,9,SA,cifar10 sample record 9,2024-06-06,2.0415,user27177@example.com
CIF009155,cifar10,4,NSW,cifar10 sample record 4,2024-06-13,0.075,user8322@example.com
CIF003122,cifar10,4,WA,cifar10 sample record 4,2024-05-02,0.9874,user21931@example.com
CIF011233,cifar10,8,NT,cifar10 sample record 8,2024-01-10,0.1661,user33315@example.com
CIF000939,cifar10,6,TAS,cifar10 sample record 6,2024-01-18,-1.4529,user34822@example.com
CIF013460,cifar10,8,NSW,cifar10 sample tecord 8,2024-09-22,0.762,user24701@example.com
CIF011421,cifar10,7,WA,cifar10 sample record 7,2024-12-11,-1.3537,user29420@example.com
CIF012955,cifar10,4,WA,cifar10 sample record 4,2024-01-23,0.8324,user35569@example.com
CIF011189,cifar10,9,NSW,cifar10 sample record 9,2024-12-09,0.6509,user22476@example.com
CIF006452,cifar10,2,QLD,cifar10 sample record 2,2024-02-01,-0.1192,user29210@example.com
CIF013043,cifar10,3,QLD,cifar10 sample record 3,2024-01-31,0.7732,user15815@example.com
CIF003528,cifar10,9,WA,cifar10 sample record 9,2024-09-16,0.9808,user22390@example.com
CIF001001,cifar10,2,VIC,cifar10 sample record 2,2024-09-21,-0.7814,user37465@example.com
CIF011993,cifar10,3,TAS,cifar10 sample record 3,2024-01-18,0.9633,user37552@example.com
CIF014572,cifar10,8,VIC,cifar10 sample record 8,2024-09-01,0.1988,user38021@example.com
CIF003350,cifar10,4,NT,cifar10 sample record 4,2024-09-26,-0.754,user39058@example.com
CIF012251,cifar10,0,ACT,cifar10 sample record 0,2024-01-30,-0.7321,user33164@example.com
CIF002959,cifar10,9,VIC,cifar10 sample record 9,2024-12-28,-1.246,user3464@example.com
CIF005242,cifar10,4,SA,cifar10 sample record 4,2024-05-15,-0.9161,user37362@example.com
CIF011492,cifar10,6,WA,cifar10 sample record 6,2024-01-10,-0.143,user31427@example.com
CIF002690,cifar10,8,NT,cifar10 sample record 8,2024-06-10,-1.1422,user28002@example.com
CIF010475,cifar10,7,NT,cifar10 sample record 7,2024-10-21,0.5838,user35604@example.com
CIF014748,cifar10,4,NT,cifar10 sample record 4,2024-06-09,0.3396,user33632@example.com
CIF008763,cifar10,4,NT,cifar10 sample record 4,2024-03-22,1.5408,user3530@example.com
CIF004992,cifar10,1,NSW,cifar10 sample record 1,2024-12-05,-0.3806,user32440@example.com
CIF005422,cifar10,5,ACT,cifar10 sample record 5,2024-08-14,0.4377,user707@example.com
CIF000534,cifar10,6,NSW,cifar10 sample record 6,2024-02-06,0.7109,user31446@example.com
CIF012309,cifar10,5,NT,cifar10 sample record 5,2024-02-03,-0.1703,user10792@example.com
CIF014694,cifar10,1,QLD,cifar10 sample record 1,2024-01-22,0.556,user24600@example.com
CIF005728,cifar10,1,VIC,cifar10 sample record 1,2024-07-28,-0.6563,user7007@example.com
CIF009144,cifar10,9,NSW,cifar10 sample record 9,2024-08-04,1.664,user4926@example.com
CIF007466,cifar10,0,SA,cifar10 sample record 0,2024-11-12,-0.5696,user34705@example.com
CIF001038,cifar10,7,ACT,cifar10 sample record 7,2024-02-08,-0.4574,user27027@example.com
CIF009544,cifar10,3,WA,cifar10 sample record 3,2024-09-28,1.9241,user11135@example.com
CIF000148,cifar10,6,VIC,cifar10 sample record 6,2024-02-20,-0.4472,user9703@example.com
CIF012540,cifar10,4,NT,cifar10 sample record 4,2024-06-21,0.6714,user11287@example.com
CIF005153,cifar10,7,VIC,cifar10 sample record 7,2024-03-20,0.2193,user27709@example.com
CIF005138,cifar10,5,NSW,cifar10 sample record 5,2024-10-20,1.2014,user13063@example.com
CIF007667,cifar10,4,NT,cifar10 sample record 4,2024-01-29,0.0081,user7131@example.com
CIF001533,cifar10,9,QLD,cifar10 sample record 9,2024-11-03,-0.6837,user12928@example.com
CIF009649,cifar10,8,QLD,cifar10 sample record 8,2024-04-28,0.1493,user25373@example.com
CIF000592,cifar10,3,VIC,cifar10 sample record 3,2024-04-14,-0.0029,user39340@example.com
CIF004083,cifar10,5,WA,cifar10 sample record 5,2024-09-03,-0.5395,user38861@example.com
CIF011453,cifar10,4,ACT,cifar10 sample record 4,2024-08-24,-0.5082,user19094@example.com
CIF000691,cifar10,2,WA,cifar10 sample record 2,2024-07-09,1.3264,user4819@example.com
CIF000634,cifar10,2,VIC,cifar10 sample record 2,2024-08-06,-0.482,user9799@example.com
CIF001121,cifar10,7,NSW,cifar10 sample record 7,2024-04-15,0.8209,user33191@example.com
CIF009379,cifar10,5,SA,cifar10 sample record 5,2024-07-30,1.4046,user15312@example.com
CIF013261,cifar10,8,WA,cifar10 sample record 8,2024-04-22,0.7701,user7619@example.com
CIF003424,cifar10,1,NT,cifar10 sample record 1,2024-01-23,0.988,user26077@example.com
CIF006512,cifar10,5,ACT,cifar10 sample record 5,2024-11-17,1.3071,user9122@example.com
CIF008683,cifar10,8,VIC,cifar10 sample record 8,2024-07-01,2.8759,user19023@example.com
CIF010436,cifar10,7,ACT,cifar10 sample record 7,2024-10-10,-0.5536,user36225@example.com
CIF012344,cifar10,8,ACT,cifar10 sample record 8,2024-04-22,0.097,user37058@example.com
CIF007917,cifar10,8,SA,cifar10 sample record 8,2024-01-13,0.4926,user2882@example.com
CIF009911,cifar10,1,QLD,cifar10 sample record 1,2024-07-22,-0.5506,user6702@example.com
CIF011757,cifar10,3,QLD,cifar10 sample reiord 3,2024-11-09,1.2692,user16931@example.com
CIF002556,cifar10,5,QLD,cifar10 sample record 5,2024-06-28,-0.0669,user7813@example.com
CIF012745,cifar10,7,ACT,cifar10 sample record 7,2024-11-25,0.1366,user30564@example.com
CIF013270,cifar10,6,SA,cifar10 sample record 6,2024-09-10,-0.3297,user28564@example.com
CIF002472,cifar10,4,WA,cifar10 sample record 4,2024-09-20,-2.7829,user3012@example.com
CIF008218,cifar10,8,NT,cifar10 sample record 8,2024-06-25,-0.8787,user38000@example.com
CIF002016,cifar10,0,ACT,cifar10 sample record 0,2024-01-01,-0.1263,user11740@example.com
CIF002872,cifar10,7,NT,cifar10 sample record 7,2024-03-02,-2.7849,user11566@example.com
CIF008249,cifar10,3,VIC,cifar10 sample record 3,2024-10-14,-0.5462,user4699@example.com
CIF006335,cifar10,9,WA,cifar10 sample recprd 9,2024-10-25,-0.6641,user12541@example.com
CIF013500,cifar10,8,ACT,cifar10 sample record 8,2024-02-09,-0.1826,user15616@example.com
CIF013634,cifar10,6,WA,cifar10 sample record 6,2024-12-19,0.7356,user1877@example.com
CIF007790,cifar10,9,SA,cifar10 sample record 9,2024-09-30,0.1571,user5824@example.com
CIF013808,cifar10,2,QLD,cifar10 sample record 2,2024-07-12,-0.729,user16743@example.com
CIF013499,cifar10,9,SA,cifar10 sample record 9,2024-06-01,1.2597,user8613@example.com
CIF004767,cifar10,4,QLD,cifar10 sample record 4,2024-12-30,-0.3794,user25280@example.com
CIF011404,cifar10,0,ACT,cifar10 sample record 0,2024-02-25,-0.4642,user31667@example.com
CIF001333,cifar10,3,WA,cifar10 sample record 3,2024-01-20,0.0355,user14660@example.com
CIF007069,cifar10,3,TAS,cifar10 sample record 3,2024-08-29,-0.9244,user9123@example.com
CIF011808,cifar10,3,TAS,cifar10 sample record 3,2024-06-17,0.2529,user4013@example.com
CIF002822,cifar10,2,WA,cifar10 sample record 2,2024-04-14,0.5852,user35659@example.com
CIF012494,cifar10,9,ACT,cifar10 sample record 9,2024-01-12,-0.1202,user34948@example.com
CIF008416,cifar10,7,WA,cifaq10 sample record 7,2024-04-17,-0.0062,user22889@exampln.com
CIF001806,cifar10,5,SA,cifar10 sample record 5,2024-07-30,-1.7092,user33452@example.com
CIF007842,cifar10,8,NT,cifar10 sample record 8,2024-10-28,-0.475,user37088@example.com
CIF010929,cifar10,7,TAS,cifar10 sample record 7,2024-10-14,-0.9811,user19112@example.com
CIF011801,cifar10,6,SA,cifar10 sample record 6,2024-04-10,-0.2017,user10812@example.com
CIF004864,cifar10,3,VIC,cifar10 sample record 3,2024-02-04,0.0499,user32508@example.com
CIF007851,cifar10,8,NT,cifar10 sample record 8,2024-04-09,0.5349,user36481@example.com
CIF006535,cifar10,1,NSW,cifar10 sample record 1,2024-09-10,0.0138,user32919@example.com
CIF009708,cifar10,6,NT,cifar10 sample record 6,2024-06-19,3.3238,user15051@example.com
CIF008195,cifar10,4,QLD,cifar10 sample record 4,2024-07-07,-1.5836,user35659@example.com
CIF010284,cifar10,7,ACT,cifar10 samplebrecord 7,2024-06-11,-0.2258,user36585@example.com
CIF013957,cifar10,4,ACT,cifar10 sample record 4,2024-11-14,0.3756,user12553@example.com
CIF007511,cifar10,1,NSW,cifar10 sample record 1,2024-12-22,1.7646,user35198@example.com
CIF002637,cifar10,5,VIC,cifar10 sample record 5,2024-01-16,0.6883,user26456@example.com
CIF007853,cifar10,4,VIC,cifar10 sample record 4,2024-02-23,-0.8717,user21901@example.com
CIF010633,cifar10,6,VIC,cifarn0 sample record 6,2024-05-28,0.6684,user26430@examplebcom
CIF008932,cifar10,3,ACT,cifar10 sample record 3,2024-12-10,0.5815,user29216@example.com
CIF012467,cifar10,7,NSW,cifar10 sample record 7,2024-04-19,-0.7201,user34984@example.com
CIF003192,cifar10,0,QLD,cifar10 sample record 0,2024-06-18,-0.7243,user23936@example.com
CIF006964,cifar10,8,WA,cifar10 sample record 8,2024-06-02,-0.9947,user15224@example.com
CIF002331,cifar10,7,NT,cifar10 sample record 7,2024-10-27,0.0955,user12261@example.com
CIF007264,cifar10,2,TAS,cifar10 sample record 2,2024-06-15,-0.356,user11254@example.com
CIF007077,cifar10,4,WA,cifar10 sample record 4,2024-07-18,0.3727,user9910@example.com
CIF009249,cifar10,0,SA,cifar10 sample record 0,2024-05-15,0.7318,user1373@example.com
CIF003884,cifar10,2,QLD,cifar10 sample record 2,2024-04-23,-1.0912,user23082@example.com
CIF001444,cifar10,9,SA,cifar10 sample record 9,2024-10-22,0.7513,user28573@example.com
CIF004704,cifar10,1,NT,cifar10 sample record 1,2024-12-01,-1.7878,user3465@example.com
CIF008242,cifar10,2,NSW,cifar10 sample record 2,2024-06-23,1.2824,user18976@example.com
CIF010319,cifar10,9,WA,cifar10 sample record 9,2024-08-01,-1.5542,user27840@example.com
CIF008836,cifar10,5,SA,cifar10 sample record 5,2024-05-17,0.2014,user19141@example.com
CIF005057,cifar10,3,SA,cifar10 sample record 3,2024-05-07,-1.0879,user37736@example.com
CIF009254,cifar10,1,SA,cifar10 sample record 1,2024-11-26,0.6283,user24183@example.com
CIF014579,cifar10,8,NSW,cifar10 sample record 8,2024-10-07,0.044,user37218@example.com
CIF003778,cifar10,8,WA,cifar10 sample record 8,2024-11-25,-0.7845,user18441@example.com
CIF009934,cifar10,4,NSW,cifar10 sample record 4,2024-09-19,-0.2742,user35325@example.com
CIF014969,cifar10,1,TAS,cifar10 sample record 1,2024-02-08,1.0873,user770@example.com
CIF013238,cifar10,5,NT,cifar10 sample record 5,2024-05-21,-0.8199,user9349@example.com
CIF004498,cifar10,1,ACT,cifar10 sample record 1,2024-02-02,0.7872,user38879@example.com
CIF013481,cifar10,8,QLD,cifar10 sample record 8,2024-05-28,0.0036,user2985@example.com
CIF006812,cifar10,2,NT,cifar10 sample record 2,2024-11-29,0.5885,user39114@example.com
CIF012319,cifar10,6,ACT,cifar10 sample record 6,2024-07-12,0.2953,user9394@example.com
CIF006426,cifar10,3,TAS,cifar10 sample record 3,2024-07-06,0.7977,user38848@example.com
CIF000654,cifar10,0,NT,cifar10 sample record 0,2024-03-29,0.567,user7805@example.com
CIF013630,cifar10,3,WA,cifar10 sample record 3,2024-12-17,0.9706,user34806@example.com
CIF012974,cifar10,0,ACT,cifar10 sample record 0,2024-05-14,0.7272,user4787@example.com
CIF006669,cifar10,2,TAS,cifar10 sample record 2,2024-08-28,-1.3705,user21782@example.com
CIF005516,cifar10,2,QLD,cifar10 sample record 2,2024-08-07,1.1376,user16831@example.com
CIF004601,cifar10,3,TAS,cifar10 sample record 3,2024-01-14,-1.4035,user10513@example.com
CIF000216,cifar10,8,TAS,cifar10 sample record 8,2024-05-03,2.475,user34265@example.com
CIF004952,cifar10,8,ACT,cifar10 sample record 8,2024-01-10,1.3259,user37907@example.com
CIF002893,cifar10,3,TAS,cifar10 sample record 3,2024-02-12,1.0682,user7993@example.com
CIF006815,cifar10,5,NSW,cifar10 sample record 5,2024-10-27,-0.5217,user7815@example.com
CIF001249,cifar10,3,WA,cifar10 sample record 3,2024-09-23,-1.3321,user33940@example.com
CIF002290,cifar10,7,TAS,cifar10 sample record 7,2024-09-03,1.9508,user7221@example.com
CIF002485,cifar10,3,ACT,cifar10 sample record 3,2024-10-03,-0.1134,user37456@example.com
CIF005378,cifar10,8,NSW,cifar10 sample record 8,2024-02-11,0.2265,user28296@example.com
CIF001846,cifar10,1,VIC,cifar10 sample record 1,2024-05-08,-0.5024,user29407@example.com
CIF009602,cifar10,6,WA,cifar10 sample record 6,2024-05-24,-1.317,user27121@example.com
CIF005816,cifar10,2,NT,cifar10 sample record 2,2024-03-11,0.4131,user13183@example.com
CIF010461,cifar10,9,ACT,cifar10 sample record 9,2024-04-26,-0.8782,user32202@example.com
CIF005971,cifar10,0,NSW,cifar10 sample record 0,2024-07-06,1.9737,user3261@example.com
CIF014122,cifar10,3,NT,cifar10 sample record 3,2024-06-08,-0.299,user5463@example.com
CIF008975,cifar10,2,ACT,cifar10 sample record 2,2024-08-17,-0.6315,user32414@example.com
CIF013907,cifar10,9,QLD,cifar10 sample record 9,2024-01-21,0.4334,user2589@example.com
CIF005582,cifar10,5,TAS,cifar10 sample record 5,2024-07-20,-0.6356,user21652@example.com
CIF012300,cifar10,5,WA,cifar10 sample record 5,2024-05-29,1.39,user39274@example.com
CIF007552,cifar10,3,NSW,cifar10 sample record 3,2024-03-04,0.2049,user25332@example.com
CIF004568,cifar10,0,ACT,cifar10 sample record 0,2024-05-19,-1.1893,user38991@example.com
CIF004788,cifar10,7,ACT,cifar10 sample record 7,2024-12-06,0.9522,user31008@example.com
CIF011208,cifar10,2,ACT,cifar10 sample record 2,2024-12-09,-0.0256,user15913@example.com
CIF008628,cifar10,1,SA,cifar10 sample record 1,2024-03-04,-1.0674,user26425@example.com
CIF004167,cifar10,5,TAS,cifar10 sample record 5,2024-07-30,0.1661,user35547@example.com
CIF003820,cifar10,4,WA,cifar10 sample record 4,2024-01-15,0.931,user10172@example.com
CIF000400,cifar10,4,NSW,cifar10 sample record 4,2024-04-21,-2.9439,user15095@example.com
CIF004291,cifar10,7,VIC,cifar10 sample record 7,2024-10-15,-1.5973,user27037@example.com
CIF008657,cifar10,0,VIC,cifar10 sample record 0,2024-05-08,0.7809,user12595@example.com
CIF006211,cifar10,9,NSW,cifar10 sample record 9,2024-11-06,-0.6329,user30952@example.com
CIF009987,cifar10,6,NT,cifar10 sample record 6,2024-09-17,0.552,user39751@example.com
CIF013699,cifar10,6,QLD,cifar10 sample record 6,2024-11-02,-2.0554,user27569@example.com
CIF012634,cifar10,3,NT,cifar10 sample record 3,2024-04-27,-1.2295,user39353@example.com
CIF001937,cifar10,4,SA,cifar10 sample aecord 4,2024-11-06,-0.7678,user12742@exaeple.com
CIF013722,cifar10,4,VIC,cifar10 sample record 4,2024-08-15,-0.5041,user11925@example.com
CIF007717,cifar10,9,WA,cifar10 sample record 9,2024-03-23,-0.5923,user16026@example.com
CIF004527,cifar10,2,TAS,cifar10 sample record 2,2024-05-29,-1.4458,user734@example.com
CIF012394,cifar10,5,ACT,cifar10 sample record 5,2024-09-09,0.6279,user16877@example.com
CIF002267,cifar10,0,TAS,cifar10 sample record 0,2024-03-24,1.0738,user10001@example.com
CIF009317,cifar10,4,WA,cifar10 sample record 4,2024-08-04,1.1051,user23483@example.com
CIF011210,cifar10,3,QLD,cifar10 sample record 3,2024-03-05,0.8475,user38301@example.com
CIF009893,cifar10,7,QLD,cifar10 sample record 7,2024-09-17,0.324,user30584@example.com
CIF010934,cifar10,3,NSW,cifar10 sample record 3,2024-02-28,1.3319,user38340@example.com
CIF014713,cifar10,1,VIC,cifar10 sample record 1,2024-10-06,-1.396,user12206@example.com
CIF008664,cifar10,7,QLD,cifar10 sample record 7,2024-12-22,0.1628,user34202@example.com
CIF007838,cifar10,2,NT,cifar10 sample record 2,2024-05-25,0.5203,user13708@example.com
CIF001516,cifar10,5,NT,cifar10 sample record 5,2024-01-16,-0.0058,user13504@example.com
CIF012628,cifar10,3,QLD,cifar10 sample record 3,2024-09-11,1.9798,user25850@example.com
CIF009131,cifar10,2,TAS,cifar10 sample record 2,2024-10-29,0.7594,user34838@example.com
CIF007250,cifar10,7,WA,cifar10 sample record 7,2024-10-26,0.25,user38587@example.com
CIF001464,cifar10,6,NSW,cifar10 sample record 6,2024-03-23,1.8439,user20979@example.com
CIF003114,cifar10,1,ACT,cifar10 sample record 1,2024-12-15,-0.93,user11120@example.com
CIF001207,cifar10,8,QLD,cifar10 sample record 8,2024-07-26,0.6209,user26428@example.com
CIF007676,cifar10,5,ACT,cifar10 sample record 5,2024-05-29,-0.2914,user26838@example.com
CIF008809,cifar10,6,SA,cifar10 sample record 6,2024-09-12,-1.1408,user10924@example.com
CIF014824,cifar10,3,TAS,cifar10 sample record 3,2024-12-28,1.6218,user1806@example.com
CIF002092,cifar10,3,VIC,cifar10 sample record 3,2024-10-25,-0.7903,user25073@example.com
CIF010664,cifar10,8,TAS,cifar10 sample record 8,2024-03-20,0.8192,user14837@example.com
CIF013728,cifar10,9,VIC,cifar10 sample record 9,2024-11-05,-0.4374,user11916@example.com
CIF010336,cifar10,6,WA,cifar10 sample record 6,2024-05-20,-1.5975,user31387@example.com
CIF007304,cifar10,5,NT,cifar10 sample record 5,2024-02-24,-0.4057,user8684@example.com
CIF009361,cifar10,6,TAS,cifvr10 sample record 6,2024-12-09,1.7254,mser21682@example.com
CIF000072,cifar10,5,VIC,cifar10 sample record 5,2024-05-11,-0.9764,user14641@example.com
CIF003425,cifar10,4,NT,cifar10 sample record 4,2024-03-19,0.7762,user12263@example.com
CIF007737,cifar10,7,QLD,cifar10 sample record 7,2024-10-15,0.5396,user27508@example.com
CIF014759,cifar10,9,NSW,cifar10 sample record 9,2024-01-10,0.3332,user16477@example.com
CIF005953,cifar10,2,QLD,cifar10 sample record 2,2024-01-03,-1.5962,user24039@example.com
CIF002869,cifar10,2,TAS,cifar10 sample record 2,2024-06-24,0.68,user29726@example.com
CIF012365,cifar10,7,TAS,cifar10 sample record 7,2024-05-15,-0.7583,user13471@example.com
CIF012412,cifar10,1,NSW,cifar10 sample record 1,2024-12-05,1.1248,user3231@example.com
CIF002148,cifar10,4,VIC,cifar10 sample record 4,2024-01-19,-0.5859,user8656@example.com
CIF001123,cifar10,5,TAS,cifar10 sample record 5,2024-10-10,0.2707,user17852@example.com
CIF008377,cifar10,3,TAS,cifar10 sample record 3,2024-12-15,0.0039,user19705@example.com
CIF011930,cifar10,0,ACT,cifar10 sample record 0,2024-07-29,-1.2788,user33668@example.com
CIF006480,cifar10,5,VIC,cifar10 sample record 5,2024-06-21,-0.7245,user27014@example.com
CIF001510,cifar10,1,VIC,cifar10 sample record 1,2024-12-09,0.1867,user12862@example.com
CIF014009,cifar10,7,ACT,cifar10 sample record 7,2024-03-08,-0.7014,usek15378@example.com
CIF009068,cifar10,3,TAS,cifar10 sample record 3,2024-02-14,0.0233,user31951@example.com
CIF013159,cifar10,7,ACT,cifar10 sample record 7,2024-01-13,-0.4902,user16084@example.com
CIF001275,cifar10,4,QLD,cifar10 sample record 4,2024-03-01,-0.3403,user21690@example.com
CIF012952,cifar10,3,NSW,cifar10 sample record 3,2024-03-03,0.3978,user4988@example.com
CIF006865,cifar10,4,QLD,cifar10 sample record 4,2024-06-15,-0.6928,user23441@example.com
CIF004295,cifar10,2,TAS,cifar10 sample record 2,2024-10-30,-0.955,user12434@example.com
CIF010876,cifar10,0,VIC,cifar10 sample record 0,2024-03-14,-0.9112,user5992@example.com
CIF014509,cifar10,5,SA,cifar10 sample record 5,2024-11-28,0.5613,user16983@example.com
CIF010256,cifar10,8,NT,cifar10 sample record 8,2024-06-02,1.1421,user19880@example.com
CIF010016,cifar10,4,WA,cifar10 sample record 4,2024-12-20,-0.1286,user1563@example.com
CIF005866,cifar10,6,TAS,cifar10 sample record 6,2024-02-26,-0.1589,user9133@example.com
CIF010070,cifar10,3,NT,cifar10 sample record 3,2024-12-15,-0.0819,user3747@example.com
CIF007119,cifar10,7,TAS,cifar10 sample record 7,2024-06-12,-1.0909,user30142@example.com
CIF005999,cifar10,1,ACT,cifar10 sample record 1,2024-07-02,-0.5497,user25993@example.com
CIF010041,cifar10,9,VIC,cifar10 sample record 9,2024-12-26,0.5807,user22539@example.com
CIF004064,cifar10,8,VIC,cifar10 sample record 8,2024-05-11,-0.4227,user3295@example.com
CIF014255,cifar10,3,TAS,cifar10 sample record 3,2024-07-19,-0.459,user19424@example.com
CIF004038,cifar10,9,NSW,cifar10 sample record 9,2024-03-26,0.2062,user34077@example.com
CIF005540,cifar10,8,NT,cifar10 sample record 8,2024-02-15,-0.6132,user6714@example.com
CIF011953,cifar10,7,NSW,cifar10 sample record 7,2024-08-24,0.2499,user21729@example.com
